%Lat Lon Zone InCost OutCost % Placename
37.798508 , -122.28259 ,  NAN , 0.0 , 0.05 , 1.68 %
32.837326 , -97.13357 ,  NAN , 0.0 , 0.05 , 1.68 %
41.89898 , -87.63576 ,  NAN , 0.0 , 0.05 , 1.68 %
40.734688 , -74.18034 ,  NAN , 0.0 , 0.05 , 1.68 %
52.03056 , 5.624891 ,  EUW , 0.0 , 0.05 , 2.01114461412 %
52.026073 , 5.623304 ,  EUW , 0.0 , 0.05 , 2.01117822738 %
43.626328 , 7.044634 ,  EUW , 0.0 , 0.05 , 1.99065204655 %
22.314089 , 114.221664 ,  ASP , 0.0 , 0.102546748654 , 2.01357079943 %
30.33113 , -81.662155 ,  NAN , 0.0 , 0.05 , 1.68 %
33.945606 , -118.39327 ,  NAN , 0.0 , 0.05 , 1.68 %
18.451792 , -66.06159 ,  NAS , 0.0 , 0.0858633505153 , 1.91567344624 %
33.921577 , -84.38129 ,  NAN , 0.0 , 0.05 , 1.68 %
50.1437 , 8.557263 ,  EUW , 0.0 , 0.05 , 2.06191094475 %
46.95929 , 7.434898 ,  EUW , 0.0 , 0.05 , 2.01458107151 %
59.925976 , 10.811138 ,  EUW , 0.0 , 0.05 , 1.96644890153 %
42.69708 , 23.32455 ,  EUE , 0.0 , 0.05 , 1.97610865815 %
50.254066 , 10.959039 ,  EUW , 0.0 , 0.05 , 2.03838663745 %
45.457657 , 4.397083 ,  EUW , 0.0 , 0.05 , 1.99248215907 %
40.812756 , -96.70227 ,  NAN , 0.0 , 0.05 , 1.68 %
48.67515 , 2.195912 ,  EUW , 0.0 , 0.05 , 1.98987258161 %
48.835308 , 2.398299 ,  EUW , 0.0 , 0.05 , 1.99161537601 %
48.897476 , 2.322223 ,  EUW , 0.0 , 0.05 , 1.99100718021 %
45.76987 , 4.867012 ,  EUW , 0.0 , 0.05 , 1.99603776056 %
50.87402 , 4.504263 ,  EUW , 0.0 , 0.05 , 2.00941477263 %
39.745667 , -104.995224 ,  NAN , 0.0 , 0.05 , 1.68 %
-27.511604 , 152.93625 ,  OCE , 0.0 , 0.116121760626 , 2.11084805007 %
40.465862 , -3.662976 ,  EUW , 0.0 , 0.05 , 1.95562601544 %
45.090416 , 7.660783 ,  EUW , 0.0 , 0.05 , 2.00039335236 %
34.048542 , -118.25543 ,  NAN , 0.0 , 0.05 , 1.68 %
